,silhouette_score
71228,-0.7910029159119436
71233,-0.8505750755692786
71236,-0.7709598148821697
71238,-0.6999802487910095
71240,-0.8320779549730978
71241,-0.9179324229520124
71242,-0.7196170029536869
71254,-0.8664443897496935
71263,-0.8854218766660606
71268,-0.5837294674410242
71275,-0.8542019095117133
71276,-0.6850101848712699
71279,-0.7796685795424757
71281,-0.8438587305883215
71287,-0.8498836177076117
71300,-0.7113783358978472
71302,-0.6413619067737617
71306,-0.8645703465137573
71310,-0.5538193988320367
71313,-0.8306279567803815
71323,-0.8880791954474893
71325,-0.8097175631152495
71326,-0.9245545854682354
71330,-0.7298270368518796
71336,-0.6516106920586994
71338,-0.7793956006859963
71340,-0.6648073607927537
71345,-0.8755698875375543
71351,-0.8508197175593997
71354,-0.8335408392167278
71361,-0.7642944284111713
71363,-0.377485694572336
71365,-0.5036124403401666
71367,-0.7339140866734145
71369,-0.1617779902694258
71371,-0.630380827693603
71373,-0.7519364283394431
71375,-0.5809851211509014
71382,-0.5985760583256028
71386,-0.5147075651419563
71389,-0.5847843501524436
71392,-0.8259803993059089
71393,-0.8237212013861591
71395,-0.7420735418713702
71398,-0.6422225744753324
71405,-0.9046239061449702
71409,-0.6573365161524743
71412,-0.917765668601107
71421,-0.5105525748924389
71425,-0.915757135036068
71435,-0.5035813806755237
71436,-0.7829364320823432
71446,-0.6821657828778017
71448,-0.838879997275182
71449,-0.7963822253456112
71452,-0.5673969294524318
71453,-0.5374195783632488
71458,-0.8482471107395824
71461,-0.7303092328004586
71468,-0.5707818813549745
71472,-0.6836900698810061
71474,-0.6669526406359826
71481,-0.6196068417385783
71492,-0.7542143768690149
71508,-0.7355257680459277
71514,-0.5487305173502934
71517,-0.569612794303721
71519,-0.8711539180772987
71520,-0.8822099798255983
71521,-0.6707438001374801
71522,-0.8770842049481772
71529,-0.491931204448036
71532,-0.8510839918993391
71538,-0.583442317297322
71544,-0.7617651518726802
71562,-0.8353910843764654
71564,-0.8154564826142835
71566,-0.7369248789708792
71567,-0.5824366932376996
71578,-0.2465646740088662
71583,-0.8695204426600384
71584,-0.916452576547384
71586,-0.8687193405382471
71591,-0.7316685484356851
71592,-0.8364926943005818
71597,-0.8753621392003679
71599,-0.7880642362241841
71601,-0.7891252567001439
71602,-0.7774387669574179
71607,-0.8418018783749766
71609,-0.8516504659198001
71617,-0.6377265969072309
71619,-0.0093840626060677
71623,-0.7242501782794204
71640,-0.6944165876961308
71643,-0.8003322089667955
71648,-0.4936513360127226
71653,-0.7492573199299304
71660,-0.8487171743521238
71664,-0.9263190619311074
71665,-0.7121980943085502
71667,-0.6553343855728415
71670,-0.8969198718875673
71673,-0.728666035626903
71675,-0.6243999776510939
71678,-0.7283756316234236
71679,-0.5257099704660284
71682,-0.7735778347072034
71683,-0.8452694645743278
71684,-0.8530420043618507
71685,-0.7417677867430683
71687,-0.8508422759559195
71690,-0.915865336516734
71691,-0.7791343415311337
71693,-0.9212927969534512
71699,-0.8868591357291838
71701,-0.7550678572421446
71702,-0.5349783837018514
71703,-0.7833009257334733
71704,-0.6336341192882513
71706,-0.7383086316675617
71707,-0.7936850428208183
71709,-0.9041953964929303
71710,-0.6819477794840649
71711,-0.8316709792504368
71712,-0.8716163546872224
71713,-0.6704514571006339
71715,-0.8017947026060354
71718,-0.8278204740023993
71720,-0.7940910356969259
71721,-0.702018277198805
71722,-0.5700927014942803
71723,-0.7775128997410177
71724,-0.8046649869363077
71726,-0.8819805279486305
71728,-0.7861691707811959
71729,-0.7750023663050299
71732,-0.5754499152180154
71733,-0.8749275493376759
71735,-0.6067063281264441
71738,-0.7478422238071708
71740,-0.9091882106392176
71742,-0.7295610113646043
71743,-0.8345392652514086
71745,-0.7116278178922868
71746,-0.8702634485504602
71750,-0.6785769018684814
71751,-0.7182500568193302
71752,-0.7759901997499195
71753,-0.7673595474897493
71754,-0.9466475317753692
71755,-0.8255880705999269
71756,-0.4091178687446598
71760,-0.9229136422733032
71761,-0.8659050154460334
71764,-0.7534292065756124
71765,-0.7439707150587062
71766,-0.627459246301649
71767,-0.8297409243834544
71768,-0.8428774403645672
71769,-0.9210489581190542
71770,-0.5975399091119408
71772,-0.6240006155043099
71773,-0.9151355788262824
71774,-0.9210897934792468
71775,-0.7463484702224021
71776,-0.8429899630158522
71777,-0.7031823509254912
71778,-0.7401453363940869
71779,-0.8533075721141073
71780,-0.7439805540815002
71781,-0.8106397497007964
71782,-0.7050493516903436
71785,-0.7636850869072196
71787,-0.6215446586870783
71790,-0.5896983119952199
71791,-0.8926272215405459
71793,-0.8332399204962287
71795,-0.6050453310575274
71797,-0.8722100860158954
71799,-0.5683452092250749
71801,-0.8976762666763234
71803,-0.8567908680516447
71804,-0.8402943224081317
71805,-0.6949432090251678
71807,-0.7090862589528781
71810,-0.6335776968982703
71816,-0.7658403514074065
71817,-0.5900650878831851
71819,-0.8583955479460432
71820,-0.5714536857745036
71824,-0.8938333938841434
71826,-0.9038041301694016
71827,-0.8673210278869631
71828,-0.8804110058664308
71829,-0.4918881866374639
71830,-0.8717871441563455
71831,-0.6232384353124499
71832,-0.7777244233012197
71833,-0.7460212050893313
71834,-0.8173145175913684
71835,-0.7534211876096879
71836,-0.852383326906495
71837,-0.83951959913755
71838,-0.8310937800651992
71839,-0.924935995844706
71840,-0.9077631885388724
71841,-0.8979026353259624
71843,-0.7603821814173991
71844,-0.7387183232166563
71846,-0.5639020967391899
71847,-0.6159193727764327
71853,-0.6148436549911834
71854,-0.8587017919329503
71856,-0.9275698226650896
71860,-0.7011102275687219
71861,-0.8489651766834259
71862,-0.8544532877612135
71863,-0.8801358532099371
71864,-0.8719994772565652
71865,-0.6554368118956337
71868,-0.7437304244838416
71869,-0.8774202624635807
71870,-0.8772059978224515
71872,-0.7793261724340147
71874,-0.8163395783211042
71876,-0.6254001590657541
71877,-0.8421667983860783
71878,-0.910088881901446
71881,-0.6181137539088272
71883,-0.65298292725508
71884,-0.8958324066730966
71885,-0.5936323448232727
71886,-0.9115156370247884
71887,-0.9014951858796872
71888,-0.3778184579242773
71889,-0.8918134725315636
71890,-0.7134556605876479
71891,-0.6507245419168813
71893,-0.8077584434616712
71897,-0.8839200123032825
71898,-0.7920056331800652
71900,-0.6964203884489484
71901,-0.7382815843604219
71902,-0.5631610978707172
71903,-0.7688350873497372
71904,-0.7690494830841498
71907,-0.8288107830299309
71908,-0.8317195486872437
71909,-0.8467150957237676
71910,-0.6072324848529793
71911,-0.7483885971678054
71912,-0.8855954827733529
71913,-0.8499616007789604
71914,-0.7524727973507472
71916,-0.8899195649479209
71918,-0.8099193163509397
71919,-0.5898353631853341
71920,-0.9293247219864778
71923,-0.8779054047828793
71924,-0.8665565693097278
71927,-0.6324862592610764
71929,-0.6876284531480771
71932,-0.9071610169378423
71934,-0.87470328979568
71939,-0.8832416949180626
71941,-0.5969303938368709
71943,-0.7610263506123393
71946,-0.7935109141104412
71947,-0.7558764584476817
71949,-0.6552051530956083
71950,-0.7594265370694698
71951,-0.8853444469333156
71952,-0.8937177979046024
71954,-0.8168872813647592
71955,-0.6009888859767589
71956,-0.8502654340097222
71957,-0.6628102003278854
71960,-0.7999952023485934
71962,-0.9058237719087544
71963,-0.8658534579695952
71966,-0.7956796116698619
71967,-0.8326435309781911
71968,-0.5462061343271444
71970,-0.6066757752888869
71971,-0.8339739817760339
71972,-0.6308833231358631
71973,-0.8277145875420199
71974,-0.6396066292200815
71978,-0.5630349767948759
71979,-0.6422843602283229
71981,-0.7548231554578103
71982,-0.5974039274543248
71983,-0.5521537399546849
71984,-0.7684864625566887
71985,-0.7681392863923386
71986,-0.8559196430437485
71988,-0.8251837218919635
71989,-0.648911463235626
71990,-0.5431782735682222
71991,-0.7307450737355786
71994,-0.6849786405893319
71995,-0.8368163139550412
71996,-0.6269122843063493
71997,-0.6679824157764815
71998,-0.6814648709786699
71999,-0.7023326395592948
72000,-0.9324867243242746
72002,-0.6034668845006371
72003,-0.6435949710776623
72007,-0.6170525561380302
72008,-0.7204776367585229
72014,-0.8633192863460558
72016,-0.8537152152206993
72017,-0.7103407530925487
72018,-0.6263223757414939
72020,-0.5871188486557852
72022,-0.7518129249881553
72023,-0.91325496982335
72026,-0.6838859003739833
72027,-0.8980359327947879
72029,-0.6015148436801829
72033,-0.6242691966842854
72039,-0.7518555402661289
72040,-0.9098334168073138
72041,-0.8753432585897778
72042,-0.791590558950354
72043,-0.7408363063088227
72045,-0.9334493145838024
72046,-0.5709845234990172
72047,-0.5959780196537591
72049,-0.91560359902241
72050,-0.7868138590568255
72053,-0.74992241556989
72054,-0.9076210888282988
72055,-0.7463175643256958
72056,-0.7803557918560259
72057,-0.5820583121027116
72058,-0.7258860805564201
72061,-0.6675593704787877
72065,-0.9007672635717252
72068,-0.6722284208603239
72074,-0.8901066069267092
72075,-0.8449066671652283
72076,-0.7311410513940841
72077,-0.4455884238600318
72080,-0.8946559854778224
72082,-0.8462145650014075
72083,-0.6535740090514467
72084,-0.621377458726432
72085,-0.7738964836653403
72088,-0.905539271557382
72090,-0.7282908976963945
72094,-0.7878660294994853
72096,-0.6910953409819383
72097,-0.7579248431099875
72098,-0.7412035251204453
72102,-0.5801787552876375
72103,-0.6401106095481839
72106,-0.56656771854172
72107,-0.8602011548701247
72108,-0.6302219699458641
72112,-0.9001245061626669
72113,-0.5881714272380411
72114,-0.6378001614579478
72117,-0.5432693531012299
72119,-0.8171406942633476
72121,-0.8653104120597706
72123,-0.9356416568362752
72124,-0.6538689057339592
72125,-0.8062200247604038
72128,-0.7807366510032747
72129,-0.7360320921843384
72133,-0.7383561041573341
72135,-0.8414418887223454
72136,-0.9059992693376996
72137,-0.6570621691268794
72139,-0.6013668187586242
72140,-0.6657982351947292
72141,-0.6093266976944134
72144,-0.7314243103796753
72145,-0.6549617564507358
72147,-0.8538612358424423
72148,-0.8049308896394778
72149,-0.7336320024087862
72151,-0.8173739983693621
72154,-0.7630235599192204
72155,-0.8907980134014185
72157,-0.7279360042383523
72160,-0.7730330367147766
72162,-0.6394062481199315
72167,-0.8456787978828579
72168,-0.8384352898447747
72169,-0.8931827091369084
72170,-0.6353978637310097
72171,-0.6121058423964352
72175,-0.7602591867341658
72179,-0.7222407420190036
72180,-0.9175513512776852
72181,-0.68799838012464
72183,-0.5546713143265286
72184,-0.9140435973092936
72185,-0.8627827483712317
72190,-0.7544372711440037
72193,-0.6359709582868421
72194,-0.7247597213058695
72195,-0.7303945449578021
72198,-0.5717922655035856
72199,-0.6862491173678553
72201,-0.6873078287646285
72205,-0.7440996898155815
72215,-0.8752169575416886
72219,-0.874134475831221
72221,-0.9031628880826852
72230,-0.9231098070094534
72236,-0.8126709404703275
72238,-0.6051664904699974
72240,-0.9232814842489278
72242,-0.9059918131697956
72254,-0.5678095752910702
72258,-0.8022847056873149
72265,-0.6303892620903209
72267,-0.9034604196018424
72269,-0.7620721261182404
72273,-0.9049109436914444
72275,-0.5450957900329411
72277,-0.6909816840327387
72278,-0.604684761416692
72281,-0.8589584425246898
72282,-0.6739395913531608
72284,-0.5746795376101909
72287,-0.8872338209702041
72290,-0.907722721679642
72293,-0.7568148761428891
72296,-0.7643924059465516
72297,-0.8476622818259397
72301,-0.8779365930012711
72303,-0.8744633123651981
72306,-0.8480537449924401
72307,-0.6746042345846578
72308,-0.6456275796192352
72309,-0.8096866980978914
72310,-0.7905886414536812
72313,-0.5701494490646939
72315,-0.6934237918077465
72318,-0.9045549467918796
72320,-0.7245920565425559
72322,-0.647528800916154
72323,-0.7714596366387044
72324,-0.7678090097682679
72325,-0.8224600478897993
72330,-0.9224170308245424
72333,-0.6878067098970561
72338,-0.7041076059597536
72341,-0.7710109154604038
72344,-0.795543132345915
72345,-0.6493214906821642
72349,-0.8545678218865936
72350,-0.9095538863321512
72351,-0.8274350040646116
72354,-0.5682532635436437
72355,-0.6914519211842725
72357,-0.6763173720270682
72361,-0.8950003364810941
72368,-0.675234315797876
72371,-0.6091801878350764
72373,-0.7669552901811566
72383,-0.8366093355040498
72388,-0.8845204312309354
72391,-0.8850572612331249
72392,-0.6238847692410908
72393,-0.7356269726111603
72397,-0.8469050314708308
72399,-0.7469102624460594
72400,-0.8082321102409042
72401,-0.8743077107337746
72404,-0.7377886123327742
72413,-0.8403341818615703
72415,-0.887148180656552
72416,-0.572697516622714
72421,-0.7715777113175647
72425,-0.8055466790021065
72429,-0.8500855593661163
72431,-0.9199278908450028
72432,-0.8857031357781828
72433,-0.7840740096770475
72434,-0.8941444455584979
72440,-0.6869451424577339
72446,-0.8112276668802452
72454,-0.7641876997663928
72459,-0.5962766586160554
72461,-0.5775133434083871
72462,-0.6556794184889551
72465,-0.6128254179114326
72469,-0.5322242359150292
72472,-0.8014318283373555
72475,-0.6301402245121815
72477,-0.6366457916544617
72479,-0.8115987264011786
72480,-0.6794866562556363
72482,-0.6898459826954877
72486,-0.6828885352741444
72500,-0.8530727445600693
72502,-0.8113365430516134
72503,-0.6716135485787621
72504,-0.7420197643964008
72507,-0.7961129791590907
72508,-0.6823676722612837
72512,-0.9095874779646572
72514,-0.9220097399997916
72515,-0.5337409504436548
72519,-0.6802099251707148
72522,-0.8720817556571617
72535,-0.8424674922273858
72536,-0.6273695778820633
72542,-0.7684340160946915
72543,-0.6913246413568137
72544,-0.6234832290278366
72549,-0.6336312125073543
72552,-0.6864099966447531
72554,-0.6248242148164604
72555,-0.6898824435787159
72556,-0.8281897345556488
72560,-0.7759098322747963
72562,-0.7614157221079272
72565,-0.7666418719410324
72567,-0.5633066339217467
72568,-0.7398024070270105
72569,-0.7802605295423467
72572,-0.7578072125174977
72580,-0.7521904060500065
72584,-0.6960937039812467
72585,-0.8536751529088847
72587,-0.5720336199549668
72590,-0.6090437423354308
72599,-0.7844255183392072
72605,-0.6842994886004119
72607,-0.7447870595036162
72611,-0.6442305126573069
72612,-0.7461318190997868
72614,-0.8593165132041792
72615,-0.5787185591212437
72621,-0.6287082634243988
72630,-0.8704556005854587
72632,-0.8446445669867243
72634,-0.8041072681454646
72635,-0.8890459738062696
72640,-0.8704200733026178
72649,-0.7321654677997822
72650,-0.7270951153925466
72654,-0.5979302749629608
72656,-0.7107820148251759
72657,-0.5236490697063785
72658,-0.6618705356103041
72661,-0.7549930337830936
72662,-0.6432784998783855
72667,-0.8082112041563045
72668,-0.8746842245265575
72672,-0.8483525171553412
72674,-0.565096784456062
72685,-0.647392045663237
72690,-0.8449087242367096
72691,-0.8625376674818639
72692,-0.6739371078995509
72693,-0.7116589151827283
72699,-0.7723355294418925
72701,-0.7814379163567636
72709,-0.9317002059680122
72713,-0.8457486963006438
72720,-0.8188473914578421
72722,-0.7001837576184579
72723,-0.8327738591718532
72726,-0.851145577075918
72727,-0.5925432714464802
72729,-0.6128770594145124
72736,-0.6380513976108779
72739,-0.7114111990691598
72745,-0.644967629745277
72747,-0.7946035792699259
72748,-0.8760206449134348
72749,-0.7691890435612933
72750,-0.6854508565973371
72754,-0.7007044819401224
72759,-0.6143143926937806
72772,-0.6147699655709992
72774,-0.8664094397373332
72776,-0.5866621696915779
72778,-0.8647691898858844
72780,-0.8535621570320114
72787,-0.7684186328737317
72789,-0.6833748197267885
72792,-0.8271809737760114
72795,-0.6686303938410846
72805,-0.5438939905663233
72807,-0.8818862222430592
72821,-0.8309898292295842
72823,-0.6258919052152807
72825,-0.8447121378497822
72826,-0.5714056726207151
72828,-0.8013577322302318
72831,-0.6369182408680883
72832,-0.7717022341623051
72836,-0.7480344081500633
72843,-0.7649551706143438
72844,-0.7352396846537134
72852,-0.7087863716146253
72865,-0.6833675186518137
72873,-0.6854614841181781
72881,-0.6793836323026959
72886,-0.8637549674209127
72891,-0.9012478234489444
72895,-0.5952389485079131
72898,-0.786122105515077
72899,-0.5694611532977684
72900,-0.5611451085536167
72902,-0.5839946575027047
72925,-0.7195446155397152
72927,-0.8690579253742108
72930,-0.5700367238007078
72931,-0.5974176679781446
72935,-0.6492504092655854
72938,-0.8196074789583023
72946,-0.8362442996629509
72947,-0.5947530425287888
72948,-0.8229215775116979
72949,-0.5944434597722745
72958,-0.9084367326175764
72960,-0.7818222036925766
72961,-0.8266827056922357
72962,-0.7187732782045038
72972,-0.6372943683167941
72973,-0.8271741162782341
72978,-0.7855893740481009
72981,-0.7727999757680408
72982,-0.6398568742341116
72993,-0.5663499011707261
72999,-0.6218240277960414
73010,-0.8517356225582582
73016,-0.9052988188884594
73024,-0.6832941809322244
73032,-0.8170278411521955
73046,-0.6729324203373289
73047,-0.8864271977974035
73061,-0.867681096838568
73062,-0.6713980598708116
73067,-0.8236885299040877
73068,-0.6126392712347091
73072,-0.8504052804506745
73075,-0.7394623300845009
73078,-0.6812324206737967
73086,-0.5786063668918121
73090,-0.6186567822798096
73094,-0.5930332732308543
73095,-0.9081600996162192
73102,-0.7372470296004431
73103,-0.8573593505774012
73106,-0.8517539842407391
73112,-0.7773402044641081
73121,-0.9343283085408632
73122,-0.7879567112944111
73124,-0.8074673102669351
73130,-0.6007206381980122
73132,-0.6969002447569704
73137,-0.444288235081504
73139,-0.6478833352050776
73149,-0.8911593941608247
73158,-0.5079786932394416
73162,-0.8500313354898945
73166,-0.6427377290939111
73167,-0.814074401071278
73172,-0.7671241236129439
73173,-0.9030624509444418
73174,-0.906416462195335
73178,-0.5522038930689956
73181,-0.9166965319221132
73182,-0.8795830994304918
73191,-0.7069793203661379
73205,-0.5594394600120978
73212,-0.6396496537343436
73218,-0.6598123880197548
73225,-0.7892011534227124
73229,-0.8526023474509087
73230,-0.7629844141516902
73233,-0.8446748426915222
73234,-0.885596283258046
73242,-0.6586721885632209
73244,-0.8176545540081398
73246,-0.9079849776258192
73247,-0.8736960523031717
73250,-0.8139468406382212
73251,-0.6993376029563166
73254,-0.7215848325834079
73259,-0.8058294262818623
73261,-0.7605897999549016
73274,-0.6059444193339139
73284,-0.8974226561139532
73287,-0.8002300980552501
73288,-0.6721336276033344
73293,-0.9322245709140592
73296,-0.6866010498362854
73297,-0.8139821665046856
73300,-0.8900574453848866
73301,-0.8035911632160743
73314,-0.7022140015847376
73316,-0.6064164719664342
73318,-0.8473964225879984
73324,-0.7615613998589074
73327,-0.6833147597473845
73332,-0.6642208608617767
73333,-0.8714219566203371
73336,-0.8508697447227718
73338,-0.8462785294348315
73340,-0.8471617056556598
73341,-0.7126922525229612
73344,-0.7286129447232308
73347,-0.6640128261725539
73353,0.0030213152929451
73360,-0.7271376123176954
73363,-0.9277427452229292
73368,-0.8771957156780676
73373,-0.6977100434259949
73376,-0.9060851480169482
73379,-0.8083245086071376
73381,-0.8480222355012829
73382,-0.9213998863389328
73385,-0.6168073465804648
73388,-0.7799220960096308
73389,-0.596244075660809
73390,-0.8958568778414063
73398,-0.8543190506881302
73407,-0.8930866202317653
73412,-0.8120926710658061
73419,-0.6884311456640833
73420,-0.6428450078177782
73422,-0.8995228324073826
73430,-0.8446141996190017
73435,-0.9441439218867458
73442,-0.8251572464000168
73447,-0.7333100299832224
73449,-0.8889511782537417
73451,-0.8059660700990705
73453,-0.9328377961856686
73456,-0.8744096138558306
73458,-0.7389364056058068
73463,-0.8606934022811569
73466,-0.9067874162356284
73467,-0.8813046631449596
73469,-0.8053366140826447
73470,-0.8699777241674786
73472,-0.8940231874285841
73473,-0.5764102453263705
73481,-0.8837405050726355
73490,-0.7643200849090759
73495,-0.8990586505374373
73503,-0.7665695109689808
73526,-0.8414176850975359
73532,-0.6819155328239145
73542,-0.8933260868017118
73545,-0.6132815544945182
73547,-0.7036690492353697
73569,-0.8771662568731934
73582,-0.656812117980251
73598,-0.9033782530680264
73603,-0.9220257246381734
73608,-0.8796867723211402
73610,-0.6191391806446576
73614,-0.8562371170013162
73626,-0.7337694474883895
73634,-0.8174502388795534
73635,-0.8186704753884234
73647,-0.7022681686010035
73649,-0.8485721436338931
73656,-0.903629536741754
73658,-0.5897009562727844
73660,-0.9419608863450428
73666,-0.5664301375779541
73667,-0.8722586119534934
73668,-0.7884819927604498
73670,-0.8833289577442388
73671,-0.8860051106506648
73673,-0.544874970513531
73674,-0.7559037784514568
73677,-0.7727089357698865
73679,-0.6337738158569405
73680,-0.8014239268499639
73681,-0.7085491236437722
73683,-0.7625974106260296
73689,-0.6148752181485992
73690,-0.6764982565290069
73692,-0.6625287120382483
73693,-0.8000804163611297
73694,-0.6064837105977736
73699,-0.801953726067047
73703,-0.8327928460004437
73707,-0.7587624448919993
73708,-0.8423588875648791
73710,-0.5671666344662132
73711,-0.7620909631887672
73712,-0.8505391708999588
73713,-0.7373096391612197
73719,-0.7532922671537561
73720,-0.8280232487751504
73721,-0.8441334572860618
73722,-0.766873060554246
73723,-0.524360613392485
73724,-0.6851546149684401
73728,-0.7199083442961657
73729,-0.8592134154077746
73730,-0.6391623285969139
73736,-0.6260561592899004
73737,-0.6386538559070852
73738,-0.5566937503280894
73739,-0.6553845350346914
73744,-0.7173774308920204
73747,-0.7500018436423161
73748,-0.5106165221283813
73750,-0.8407156538969461
73754,-0.8332067843449726
73779,-0.8023036683401683
73804,-0.8343927627089236
73808,-0.8932227272112387
73809,-0.8492142542698511
73813,-0.8693896912905421
73822,-0.8991172975455971
73825,-0.7525200546848531
73826,-0.5676694571796805
73827,-0.9056927242914647
73828,-0.6734896389038009
73830,-0.5421170387996769
73833,-0.6201898887693132
73834,-0.496969547671096
73835,-0.8929448047960606
73836,-0.5569363391230754
73844,-0.7166557716330688
73845,-0.7436360614003384
73847,-0.7955729069641496
73852,-0.8676534393386908
73862,-0.9353983666935544
73863,-0.6923366213323613
73866,-0.8706070686177808
73873,-0.8822631949154375
73884,-0.7473220819181614
73893,-0.8898458688980856
73902,-0.5744661644347492
73910,-0.6918556509318413
73914,-0.7847115413685647
73916,-0.7242676602885367
73919,-0.8527990561746641
73934,0.0216179070424529
73936,-0.6666233900630337
73940,-0.9420174718843114
73942,-0.8417417080930745
73945,-0.707890205897052
73991,-0.6446872399386965
73998,-0.6199087135051566
74002,-0.8557763315126021
74006,-0.6469135287765974
74007,-0.7866386057862976
74008,-0.7254892941908048
74011,-0.7736514138413368
74012,-0.6349719919644492
74013,-0.7905002164501826
74015,-0.8257593454797048
74016,-0.9218904796772686
74018,-0.7770552419963497
74019,-0.8210028462404672
74020,-0.6587234908540734
74022,-0.5802503471697653
74023,-0.7049891464276541
74025,-0.8582764307676249
74026,-0.5972804033849723
74030,-0.7390893347634723
74032,-0.8998084393997589
74035,-0.7942073258030351
74039,-0.8163046626734862
74041,-0.9216189406391104
74042,-0.2261541440376265
74043,-0.8810437810283609
74044,-0.8169920943341322
74048,-0.9225322727791616
74051,-0.8619160361044625
74052,-0.8508287941031271
74053,-0.6578267466125449
74054,-0.8988640463836195
74055,-0.6243807838793749
74068,-0.7357507493814348
74069,-0.8698807441553758
74071,-0.8590123585128561
74075,-0.8716832922928891
74080,-0.8298041339917142
74081,-0.6791762957816749
74087,-0.8548177479525659
74088,-0.8243578727928188
74090,-0.8192206426050455
74091,-0.7332627453952698
74094,-0.8130305211617954
74096,-0.7328883983482016
74097,-0.6384548881358849
74098,-0.5667009076898014
74100,-0.6539542096058735
74102,-0.7844712875710327
74103,-0.6842063720712609
74104,-0.6489487589013537
74105,-0.5559020422891041
74106,-0.658980995724939
74107,-0.8795788911095858
74108,-0.6398701212278488
74111,-0.8314286262819262
74112,-0.5986831654229614
74114,-0.6188584993672921
74116,-0.8728234118229508
74117,-0.5709059772555106
74120,-0.5983997000013629
74121,-0.5358237005093269
74122,-0.7293525860129434
74123,-0.8137595187329391
74125,-0.5983943203731901
74126,-0.6546957194295447
74127,-0.9106471918899692
74129,-0.7693126237280993
74131,-0.8758983531444583
74132,-0.5866658487146712
74133,-0.837166150311759
74134,-0.8060453582395531
74136,-0.6588339047670702
74137,-0.8801769191313955
74140,-0.775158532257772
74142,-0.4752544782864193
74143,-0.660038615648862
74144,-0.8817128349699977
74145,-0.7331716215114078
74147,-0.8263549338434943
74148,-0.7455758449308265
74149,-0.8236970626922474
74150,-0.8082507286082807
74152,-0.7575418303821023
74153,-0.8730956634468852
74154,-0.7590790275526796
74155,-0.7625533043551989
74156,-0.7332952330565964
74157,-0.5909527763367239
74158,-0.8072172406427738
74159,-0.677262655478489
74164,-0.5854423036524236
74165,-0.9501526258223554
74166,-0.7208917042676819
74167,-0.745376637259389
74168,-0.7703841880543886
74174,-0.7086281469010491
74175,-0.5666267504381987
74176,-0.7685871923276774
74178,-0.5956663926854536
74180,-0.932812664025678
74182,-0.6250037496481725
74183,-0.9470120997021167
74186,-0.7343319799751356
74187,-0.7471107086646068
74188,-0.8602471083421854
74189,-0.7049002584014831
74190,-0.8964192925460949
74191,-0.8872139298381057
74192,-0.5436205167793285
74194,-0.7454880717013684
74195,-0.5969722235895372
74196,-0.6690744848156754
74197,-0.8118763685645464
74198,-0.6768145036452283
74199,-0.7985824566925629
74200,-0.6602456144739497
74201,-0.7851111666059095
74202,-0.7396209103985079
74203,-0.6413932561129955
74204,-0.6506281728143826
74205,-0.7489802226633351
74206,-0.7099224499494808
74211,-0.8068538602518247
74213,-0.5615867461769046
74218,-0.8859206413379928
74221,-0.8759546556864466
74222,-0.7889549402508064
74229,-0.9054772721775948
74230,-0.910472642880948
74236,-0.8584786722629216
74237,-0.7161575911385271
74238,-0.8281806389421227
74239,-0.7888776233597337
74241,-0.7320908828683804
74243,-0.665397131420369
74244,-0.5093116697461507
74245,-0.7561392025491417
74246,-0.7570428383162974
74249,-0.6126070057511813
74251,-0.8684254270485927
74252,-0.5869719508479975
74253,-0.8981752209920263
74254,-0.6802238772669139
74255,-0.6206089649000966
74256,-0.6754735137355102
74257,-0.8327343660866151
74264,-0.9253087716670674
74267,-0.8903555128600523
74268,-0.7589548317827742
74270,-0.7741215770129245
74271,-0.7444801868696201
74276,-0.6558514025465186
74277,-0.5966654692794372
74279,0.135951651147715
74281,-0.8192203013057301
74286,-0.8707500445426776
74287,-0.5503869525037548
74288,-0.9481173563700112
74297,-0.4069293396309273
74302,-0.6007692610247201
74306,-0.8808470225166929
74307,-0.5483269520391224
74309,-0.7131066163837047
74315,-0.6684427801390562
74316,-0.6319120485726282
74318,-0.8265667401981006
74319,-0.5310949735721219
74320,-0.5589081668294649
74322,-0.6841608776662284
74325,-0.7333652348082799
74326,-0.6247685059743119
74330,-0.7097484233071083
74334,-0.6822782242931744
74335,-0.7690743702648558
74337,-0.8885942972360563
74338,-0.8901284383749575
74340,-0.6385249890765887
74342,-0.8133393056865325
74343,-0.5737103084263598
74347,-0.808464805067239
74349,-0.7509011905756228
74351,-0.8048940129028352
74352,-0.7720001808388384
74354,-0.8447614573276664
74355,-0.610697473346541
74356,-0.8626656348023025
74359,-0.8194472385703775
74360,-0.6328565801486916
74361,-0.8960166336644187
74362,-0.672900606822907
74365,-0.8663479016922819
74369,-0.7486878226989172
74370,-0.5724479701271966
74374,-0.5944214621530484
74375,-0.8718455917260393
74377,-0.7602682361157129
74383,-0.5814625308020965
74385,-0.7258617032350312
74386,-0.8298051888001521
74387,-0.903718525787967
74388,-0.6004724462596578
74392,-0.6951073811186841
74393,-0.92980287447292
74400,-0.8792354444119178
74401,-0.7958811698067326
74405,-0.7806025156471785
74407,-0.8082605000255174
74409,-0.8775951336547559
74410,-0.7106902186007796
74411,-0.8738783720722153
74412,-0.6948539137759779
74413,-0.7495168777140462
74414,-0.5825874789611551
74419,-0.6685798013214683
74424,-0.8214103779281902
74426,-0.8966033319345367
74427,-0.7900515434714024
74430,-0.7597427695264235
74434,-0.8268630456496893
74435,-0.8444659656232919
74437,-0.1309774187839597
74438,-0.6884302196620908
74440,-0.66554609142678
74442,-0.8822373048722677
74443,-0.734189578093532
74446,-0.8485793488174849
74448,-0.8612144188160771
74450,-0.5564077209777062
74451,-0.7945294554431903
